time,vx,error_vx,duty_cycle
0.0,0.15603573170731708,0.4,1.0
0.01,0.21132537344380534,0.3439642682926829,1.0
0.02,0.2658783336151715,0.2886746265561947,1.0
0.03,0.3197039162656771,0.2341216663848285,1.0
0.04,0.37281132184021226,0.18029608373432288,1.0
0.05,0.4252096479526796,0.12718867815978774,1.0
0.06,0.47690789016022345,0.07479035204732037,1.0
0.07,0.5279149427428512,0.023092109839776553,1.0
0.08,0.5152570054342244,-0.027914942742851223,0.0
0.09,0.5026001953309128,-0.015257005434224369,0.0
0.1,0.4899444849809808,-0.0026001953309128245,0.0
0.11,0.5060177449295707,0.01005551501901919,0.45249817585586355
0.12,0.4933617403233843,-0.006017744929570745,0.0
0.13,0.4996582863802487,0.006638259676615688,0.29872168544770594
0.14,0.48797709394263206,0.0003417136197513271,0.015377112888809719
0.15,0.5096853647084657,0.012022906057367944,0.5410307725815575
0.16,0.4970290420963073,-0.009685364708465705,0.0
0.17,0.49284903432968413,0.0029709579036926725,0.13369310566617026
0.18,0.5006115335295621,0.0071509656703158675,0.32179345516421404
0.19,0.48795599348867774,-0.0006115335295621138,0.0
0.2,0.5097247253701086,0.012044006511322258,0.5419802930095017
0.21,0.49706839933267477,-0.0097247253701086,0.0
0.22,0.49277604514491785,0.0029316006673252293,0.13192203002963532
0.23,0.5007472640299423,0.007223954855082149,0.3250779684786967
0.24,0.48809171238656385,-0.0007472640299422961,0.0
0.25,0.5094715654467975,0.011908287613436153,0.5358729426046269
0.26,0.49681526143543175,-0.009471565446797503,0.0
0.27,0.49324552939468136,0.0031847385645682458,0.14331323540557106
0.28,0.4998743236583508,0.006754470605318641,0.30395117723933884
0.29,0.4875771485499995,0.0001256763416491724,0.005655435374212758
0.3,0.5104315110917622,0.012422851450000494,0.5590283152500222
0.31,0.497775123502828,-0.010431511091762213,0.0
0.32,0.4914657191590605,0.0022248764971720125,0.10011944237274056
0.33,0.5031850269510175,0.00853428084093949,0.38404263784227705
0.34,0.4905292663876098,-0.003185026951017522,0.0
0.35000000000000003,0.5049284852560327,0.009470733612390203,0.42618301255755914
0.36,0.4922725746532698,-0.004928485256032733,0.0
0.37,0.5016836900446682,0.00772742534673021,0.34773414060285945
0.38,0.489028058268156,-0.0016836900446681735,0.0
0.39,0.5077255759536153,0.010971941731844015,0.49373737793298067
0.4,0.49506942355333067,-0.007725575953615338,0.0
0.41000000000000003,0.4964855490024903,0.0049305764466693325,0.22187594010011996
0.42,0.49385714816265397,0.0035144509975096883,0.15815029488793597
0.43,0.4987374994752582,0.006142851837346031,0.2764283326805714
0.44,0.48968235395921417,0.0012625005247418053,0.05681252361338124
0.45,0.5065061434883918,0.010317646040785833,0.4642940718353625
0.46,0.4938500966674926,-0.006506143488391847,0.0
0.47000000000000003,0.4987506036362192,0.006149903332507423,0.276745649962834
0.48,0.4896580784705173,0.001249396363780797,0.056222836370135865
0.49,0.5065513773703998,0.010341921529482712,0.465386468826722
0.5,0.4938953266376509,-0.006551377370399791,0.0
0.51,0.49866655145820543,0.0061046733623491,0.2747103013057095
0.52,0.48981378889260957,0.0013334485417945685,0.06000518438075558
0.53,0.5062612456326095,0.01018621110739043,0.45837949983256937
0.54,0.4936052199845387,-0.006261245632609547,0.0
0.55,0.4992057076350695,0.006394780015461288,0.28776510069575795
0.56,0.48881512469488153,0.0007942923649305045,0.0357431564218727
0.5700000000000001,0.5081225377227705,0.011184875305118469,0.5033193887303311
0.58,0.4954663508984608,-0.008122537722770495,0.0
0.59,0.4957485897132357,0.004533649101539194,0.20401420956926375
0.6,0.49522468272354386,0.00425141028676429,0.19131346290439305
0.61,0.49619726300624006,0.004775317276456137,0.21488927744052616
0.62,0.4943920271685998,0.0038027369937599365,0.17112316471919714
