time,vx,error_vx,duty_cycle
0.0,0.06999999999999999,0.5,1.0
0.01,0.1264349475609756,0.43,1.0
0.02,0.1821187769095949,0.3735650524390244,1.0
0.03,0.2370609520611342,0.3178812230904051,1.0
0.04,0.29127083226831,0.2629390479388658,1.0
0.05,0.3447576727798153,0.20872916773168998,1.0
0.06,0.39753062560541796,0.15524232722018472,1.0
0.07,0.4495987402871501,0.10246937439458204,1.0
0.08,0.482123538153605,0.05040125971284992,0.7056176359798989
0.09,0.48538456954774056,0.01787646184639502,0.2502704658495303
0.1,0.48573323748005537,0.014615430452259437,0.20461602633163212
0.11,0.4857707510026768,0.014266762519944631,0.19973467527922484
0.12,0.48577478981389693,0.014229248997323196,0.19920948596252475
0.13,0.4857752246748748,0.014225210186103066,0.19915294260544292
0.14,0.4857752714969522,0.014224775325125227,0.19914685455175318
0.15,0.4857752765383536,0.01422472850304779,0.19914619904266906
0.16,0.48577527708116874,0.014224723461646382,0.19914612846304935
0.17,0.48577527713961444,0.014224722918831256,0.1991461208636376
0.18,0.4857752771459074,0.014224722860385564,0.1991461200453979
0.19,0.48577527714658497,0.014224722854092597,0.19914611995729636
0.2,0.4857752771466579,0.014224722853415028,0.1991461199478104
0.21,0.48577527714666574,0.014224722853342087,0.1991461199467892
0.22,0.48577527714666663,0.01422472285333426,0.19914611994667963
0.23,0.4857752771466667,0.014224722853333371,0.1991461199466672
0.24,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.25,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.26,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.27,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.28,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.29,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.3,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.31,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.32,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.33,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.34,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.35000000000000003,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.36,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.37,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.38,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.39,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.4,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.41000000000000003,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.42,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.43,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.44,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.45,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.46,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.47000000000000003,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.48,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.49,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.5,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.51,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.52,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.53,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.54,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.55,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.56,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.5700000000000001,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.58,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.59,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.6,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.61,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.62,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.63,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.64,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.65,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.66,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.67,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.68,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.6900000000000001,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.7000000000000001,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.71,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.72,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.73,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.74,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.75,0.4857752771466667,0.014224722853333316,0.19914611994666642
0.76,0.4857752771466667,0.014224722853333316,0.19914611994666642
