time,vx,error_vx,duty_cycle
0.0,0.12856743902439025,0.4,0.6000000000000001
0.01,0.1539801296978023,0.3714325609756097,0.5571488414634146
0.02,0.1766136908254894,0.3460198703021977,0.5190298054532966
0.03,0.1967936377777325,0.3233863091745106,0.4850794637617659
0.04,0.2148031101417136,0.3032063622222675,0.45480954333340123
0.05,0.2308892102816285,0.2851968898582864,0.4277953347874296
0.06,0.24526823917329912,0.2691107897183715,0.4036661845775572
0.07,0.2581300498084859,0.2547317608267009,0.38209764124005136
0.08,0.26964168911392866,0.24186995019151408,0.36280492528727115
0.09,0.27995046212156044,0.23035831088607134,0.345537466329107
0.1,0.28918652382462245,0.22004953787843956,0.33007430681765937
0.11,0.29746508244923137,0.21081347617537755,0.31622021426306635
0.12,0.30488828109508576,0.20253491755076863,0.3038023763261529
0.13,0.3115468116375887,0.19511171890491424,0.29266757835737134
0.14,0.31752130454340177,0.18845318836241132,0.282679782543617
0.15,0.3228835301698271,0.18247869545659823,0.27371804318489734
0.16,0.3276974407001366,0.17711646983017287,0.26567470474525934
0.17,0.3320200767389134,0.17230255929986338,0.25845383894979507
0.18,0.3359023584705506,0.16797992326108663,0.25196988489162997
0.19,0.3393897779540206,0.1640976415294494,0.24614646229417408
0.2,0.3425230064216375,0.1606102220459794,0.24091533306896912
0.21,0.34533842824021055,0.15747699357836248,0.23621549036754372
0.22,0.3478686113796865,0.15466157175978945,0.23199235763968418
0.23,0.3501427227388707,0.1521313886203135,0.22819708293047025
0.24,0.3521868954385599,0.1498572772611293,0.22478591589169394
0.25,0.35402455416080064,0.1478131045614401,0.22171965684216013
0.26,0.3556767037503814,0.14597544583919936,0.21896316875879904
0.27,0.35716218557027163,0.1443232962496186,0.2164849443744279
0.28,0.3584979054918428,0.14283781442972837,0.21425672164459256
0.29,0.35969903688347316,0.1415020945081572,0.2122531417622358
0.3,0.36077920152148135,0.14030096311652684,0.21045144467479027
0.31,0.3617506309722132,0.13922079847851865,0.20883119771777797
0.32,0.3626243106728934,0.13824936902778678,0.20737405354168018
0.33,0.36341010866284745,0.1373756893271066,0.20606353399065988
0.34,0.3641168906787566,0.13658989133715255,0.20488483700572882
0.35000000000000003,0.3647526231218334,0.13588310932124342,0.20382466398186513
0.36,0.36532446522631884,0.13524737687816663,0.20287106531724994
0.37,0.36583885160344704,0.13467553477368116,0.20201330216052174
0.38,0.36630156619961945,0.13416114839655296,0.20124172259482945
0.39,0.366717808589141,0.13369843380038055,0.20054765070057082
0.4,0.3670922534181162,0.133282191410859,0.1999232871162885
0.41000000000000003,0.3674291037249772,0.1329077465818838,0.19936161987282572
0.42,0.3677321387829138,0.13257089627502278,0.19885634441253416
0.43,0.3680047570387586,0.13226786121708622,0.19840179182562934
0.44,0.36825001466041524,0.13199524296124138,0.19799286444186207
